doi,volume,year,title_local,topic,umap_x,umap_y,T_topic,I_topic,F_topic
10.5281/zenodo.16917029,39.0,2025.0,Método neutrosófico multicriterio para evaluar indicadores de teoría de la pena y su relación con la victimología,23,5.573986,3.6564176,0.924,0.009,0.067
10.5281/zenodo.16917049,39.0,2025.0,"Análisis estadístico neutrosófico sobre el ángulo gonial en pacientes clase I, II, III en radiografías panorámicas y laterales",3,8.804669,8.77206,0.361,0.5,0.139
10.5281/zenodo.16917070,39.0,2025.0,Análisis estadístico neutrosófico sobre el conocimiento de los incidentes relativos a la ejecución de la pena y el derecho a la tutela judicial efectiva,23,5.5808673,3.325602,0.799,0.379,0.0
10.5281/zenodo.16917082,39.0,2025.0,Análisis neutrosófico estadístico sobre la cultura de la innovación social en docentes de enfermería,8,5.471945,9.113816,0.988,0.0,0.012
10.5281/zenodo.16917108,39.0,2025.0,Escala lingüística para la valoración del conocimiento sobre la mujer y el deporte una cuestión hormonal,13,8.140733,6.215373,0.577,0.001,0.422
10.5281/zenodo.16917124,39.0,2025.0,Estudio neutrosófico sobre la aplicación Web Móvil para la Gestión de Procesos bajo Niveles Jerárquicos en el Gad Municipal del cantón Mocha,2,3.6908395,8.98873,0.803,0.002,0.195
10.5281/zenodo.16922979,39.0,2025.0,"Implementación de la teoría de grados extendidos en el método multicriterio neutrosófico empleando tres formas de agregación: suma ponderada, media geométrica y técnicas Fuzzy",7,2.3352487,9.590711,0.734,0.0,0.266
10.5281/zenodo.16924107,39.0,2025.0,El aprendizaje basado en proyectos como espacio de validación de Hipótesis Plitogénicas Neutrosóficas,2,3.5913246,9.6198,0.338,0.281,0.381
10.5281/zenodo.16929882,39.0,2025.0,Optimización de Decisiones Estratégicas en Gestión Hospitalaria mediante el Uso de Números Z Neutrosóficos para la Evaluación de Incertidumbres,1,6.696718,8.438771,0.824,0.0,0.176
10.5281/zenodo.16930934,39.0,2025.0,Analizando Expresiones Emocionales en la Educación de TEA con Teoría de Conjuntos Neutrosóficos para una Inclusión Efectiva en el Aula,14,4.847027,10.065779,0.262,0.03,0.708
10.5281/zenodo.16930955,39.0,2025.0,Validación Neutrosófica de una Estrategia Innovadora para el Desarrollo de Competencias Investigativas en Estudiantes de Medicina,8,5.204105,9.224555,0.792,0.001,0.207
10.5281/zenodo.16930964,39.0,2025.0,Redes Neuronales Multi-SuperHiperGráficas: Una Generalización de las Redes Neuronales Multi-HiperGráficas,7,1.5792494,10.029203,0.174,0.0,0.826
10.5281/zenodo.16930978,39.0,2025.0,Hipergrafos Cognitivos y Superhipergrafos: Un Marco Novedoso para el Modelado de Relaciones Complejas,7,1.5940019,10.049371,0.183,0.0,0.817
10.5281/zenodo.16931455,39.0,2025.0,Integración de Decisiones Académicas y Clustering con el Método NAHP+NSC Neutrosófico en Sistemas Recomendadores para Estudiantes,14,4.3797855,9.490346,0.902,0.0,0.098
10.5281/zenodo.16931811,39.0,2025.0,Análisis del impacto emocional en sistemas de recomendación educativa utilizando psicología neutrosófica,14,4.810202,10.060389,0.298,0.016,0.686
10.5281/zenodo.17042113,40.0,2025.0,Modelado causal de la violencia en el área metropolitana de Guayaquil: evidencia neutrosófica y análisis de condiciones necesarias,9,5.7586374,4.87992,0.863,0.005,0.131
10.5281/zenodo.17042133,40.0,2025.0,SuperHyperGraph Attention Networks,7,1.5863417,10.012515,0.183,0.0,0.817
10.5281/zenodo.17042139,40.0,2025.0,A Study on the Effectiveness of Contradiction Values in Upside-Down Logic and De-Plithogenication within Plithogenic Sets,7,2.2845874,10.05875,0.907,0.0,0.093
10.5281/zenodo.17049898,40.0,2025.0,Priorización de Estrategias para Mitigar el Reclutamiento de Adolescentes por Bandas Organizadas en Escuelas Ecuatorianas mediante el Modelo OWA-TOPSIS Neutrosófico,9,5.2862487,5.4667306,0.059,0.5,0.441
10.5281/zenodo.17050674,40.0,2025.0,Visualización Multidimensional de Imágenes Médicas con Transformer: Empleo del Método Biplot Neutrosófico en la Representación de Correlaciones Indeterminadas,10,7.4745793,8.977902,0.725,0.001,0.274
10.5281/zenodo.17082318,40.0,2025.0,Investigación sistémica sobre el comportamiento humano en entornos inciertos a través de un enfoque psicológico neutrosófico,14,4.757051,10.128601,0.285,0.005,0.71
10.5281/zenodo.17082593,40.0,2025.0,Estudio de factibilidad de las TIC en el campo de la Neurociencia Educativa,2,3.7199805,9.22628,0.72,0.026,0.253
10.5281/zenodo.17102951,40.0,2025.0,Desarrollo de Competencias Técnicas y Profesionales en Entornos de Aprendizaje Personalizado para Estudiantes de Tercero de Bachillerato en la Provincia del Guayas,14,4.4095373,9.5298815,0.933,0.0,0.067
10.5281/zenodo.17109782,40.0,2025.0,"Exorbitancia Administrativa Pública Y El Principio De Igualdad, Análisis De Sus Implicaciones En La Funcionalidad Operativa Y La Gestión Del Bienestar General",5,5.1075196,2.8939722,0.175,0.494,0.332
10.5281/zenodo.17110077,40.0,2025.0,"La Discrecionalidad De La Administración Pública, Implicaciones Para El Principio De Legalidad Y La Prevención De Actuaciones Arbitrarias",5,5.366641,2.870996,0.474,0.26,0.266
10.5281/zenodo.17110356,40.0,2025.0,Intercambio de datos anónimos basado en Blockchain con Machine Learning para la ciberseguridad en los sistemas de control industrial para Internet de las cosas,16,2.5535684,7.8927164,0.719,0.0,0.281
10.5281/zenodo.17138391,40.0,2025.0,Optimización De Rutas Para La Recolección De Residuos De Arroz En El Cantón Daule,18,4.734353,7.3075557,0.87,0.0,0.129
10.5281/zenodo.17138409,40.0,2025.0,Análisis comparativo de técnicas de visión artificial para la detección de deforestación a partir de imágenes del satélite LANDSAT 7,2,3.4227095,8.370855,0.189,0.466,0.344
10.5281/zenodo.17138990,40.0,2025.0,Diseño y arquitectura de una plataforma IoT para la gestión inteligente del tráfico en Guayaquil,18,3.9640164,7.604553,0.268,0.5,0.232
10.5281/zenodo.17139071,40.0,2025.0,"Aplicaciones de la Realidad Aumentada en la enseñanza de las matemáticas para niños con trastorno del espectro autista: Beneficios, desafíos y estrategias de implementación",14,3.9146473,9.836082,0.459,0.048,0.492
10.5281/zenodo.17139236,40.0,2025.0,Aplicación de técnicas de minería de datos en un modelo predictivo orientado a analizar el efecto de la pandemia de COVID-19 sobre las rentas de los miembros de cooperativas,21,5.028981,6.18531,0.643,0.027,0.329
10.5281/zenodo.17139433,40.0,2025.0,Calidad universitaria y sostenibilidad financiera en Chile: un análisis bibliométrico y crítico sustentado en la perspectiva neutrosófica,19,4.451918,8.292933,0.896,0.0,0.104
10.5281/zenodo.17148781,40.0,2025.0,Neutrosophic Stance Detection and fsQCA-Based Necessary Condition Analysis for Causal Hypothesis Assessment in AI-Enhanced Learning,2,3.1856935,9.065541,0.79,0.0,0.21
10.5281/zenodo.17149463,40.0,2025.0,Evaluación y clasificación de reclamos de usuarios de compañías eléctricas en Ecuador mediante un enfoque neutrosófico,4,3.4412134,6.710111,0.43,0.001,0.569
10.5281/zenodo.17149495,40.0,2025.0,Estimación de la capacidad fértil del suelo a través del manejo de la incertidumbre con lógica neutrosófica,2,3.5425303,8.508871,0.333,0.315,0.352
10.5281/zenodo.17149557,40.0,2025.0,Predicción de resultados en educación inicial mediante un modelo de Random Forest neutrosófico: gestión de la incertidumbre en la toma de decisiones pedagógicas,2,3.5357423,9.570376,0.42,0.119,0.461
10.5281/zenodo.17156462,40.0,2025.0,Análisis comprensivo de la violencia urbana a través de un marco de multiperspectivismo neutrosófico aplicado a los sistemas sociales,9,5.8716826,4.9354424,0.95,0.003,0.047
10.5281/zenodo.17156903,40.0,2025.0,Fundamentos de una Geometría Neutrosófica Hiperbólica: Extensión del Espacio Euclidiano Incorporando Incertidumbre,7,2.3241107,9.649858,0.82,0.0,0.18
10.5281/zenodo.17204304,40.0,2025.0,Mapas Cognitivos Difusos y su Aplicación al Análisis de Indicadores de Riesgo Financiero en Cooperativas de Ahorro y Crédito del Ecuador,4,4.467979,6.6615343,0.089,0.491,0.42
10.5281/zenodo.17204311,40.0,2025.0,Análisis de las configuraciones causales en el rendimiento académico de Matemática: Un estudio basado en la equifinalidad mediante fsQCA,2,3.2860713,9.500014,0.491,0.003,0.506
10.5281/zenodo.17220665,40.0,2025.0,Análisis Integral de Riesgos para el proceso de autoevaluación de las IES en Ecuador,19,4.205321,7.8254895,0.424,0.476,0.1
10.5281/zenodo.17220671,40.0,2025.0,Modelado Causal y la Transformación Digital en la Educación Superior Ecuatoriana mediante Mapas Cognitivos Difusos,4,3.9077065,7.3331747,0.768,0.089,0.144
10.5281/zenodo.17220686,40.0,2025.0,Integración de Mapas Cognitivos Difusos y AHP-TOPSIS para la Priorización y Selección de Estrategias de Mitigación de Riesgos en Retail,18,4.1384234,7.647204,0.446,0.321,0.233
10.5281/zenodo.17220695,40.0,2025.0,Combinaciones causales para el éxito en la implementación de RPA e IA en Recursos Humanos: Un análisis cualitativo comparativo (fsQCA),16,2.7099004,8.225802,0.989,0.0,0.011
10.5281/zenodo.17220701,40.0,2025.0,Reinventing Education: An Experience of Emotional Measurement with Artificial Intelligence and Playful Strategies in the Classroom,8,4.8710175,9.297998,0.292,0.496,0.212
10.5281/zenodo.17247347,41.0,2025.0,"Iterative MultiFuzzy Set, Iterative MultiNeutrosophic Set, Iterative Multisoft set, and MultiPlithogenic Sets",7,1.8866227,9.745218,0.546,0.0,0.454
10.5281/zenodo.17247940,41.0,2025.0,Atención A Educandos Con Bajos Resultados En El Aprendizaje: Desafío Para El Desempeño Profesional Docente,14,4.7228765,9.535752,0.609,0.036,0.355
10.5281/zenodo.17254700,41.0,2025.0,Fuzzy Tolerance Hypergraphs and Fuzzy Tolerance Superhypergraphs,7,1.5798953,9.987705,0.18,0.0,0.82
10.5281/zenodo.17263068,41.0,2025.0,Análisis de Estrategias de Mitigación de Riesgos en el Sector Retail. Aplicación de Métodos AHP y TOPSIS,4,4.140045,7.043957,0.588,0.405,0.007
10.5281/zenodo.17373916,41.0,2025.0,Análisis Neutrosófico de las Conductas Disruptivas en Niños de 6 a 8 Años y su Impacto en el Rendimiento Académico: Aplicación del Método de Hipótesis Plitogénica,19,4.745714,8.637244,0.339,0.117,0.544
10.5281/zenodo.17374286,41.0,2025.0,Fomento de la Comprensión Lectora en Cuarto Grado desde la Psicología Neutrosófica en Plataformas Digitales,14,4.473704,9.952213,0.724,0.0,0.276
10.5281/zenodo.17402872,41.0,2025.0,La Neutrosofía en la Inteligencia Artificial: Avances y Aplicaciones,2,3.226413,9.22835,0.777,0.0,0.223
10.5281/zenodo.17459985,41.0,2025.0,Análisis del Riesgo Crediticio de Entidades Financieras Ecuatorianas: Un Enfoque Descriptivo y Predictivo Integrado con Machine Learning y Business Intelligence,4,4.2780843,6.7919087,0.278,0.496,0.226
10.5281/zenodo.17586126,41.0,2025.0,Actor Hypernetworks and Urban Road Hypernetworks with Real-life Applications,7,1.5633159,10.027027,0.161,0.0,0.839
10.5281/zenodo.17586150,41.0,2025.0,Análisis de datos para identificar patrones operativos una terminal portuaria de Guayaquil: Estudio de caso (2024-2025),18,4.2456994,7.553595,0.665,0.121,0.214
10.5281/zenodo.17586163,41.0,2025.0,Formalizing Contextual Truth Flips: Upside-Down Logic and Its Variants,7,2.1965759,9.889322,0.974,0.0,0.026
10.5281/zenodo.17586185,41.0,2025.0,La integración de perspectivas contradictorias en la filosofía latinoamericana: Un enfoque MultiAlisista,7,2.867789,10.223388,0.216,0.003,0.781
10.5281/zenodo.17594161,41.0,2025.0,Innovación en servicios públicos digitales en el GAD Municipal del Cantón Sucre,4,3.163903,7.2457414,0.294,0.031,0.676
10.5281/zenodo.17594438,41.0,2025.0,Procesamiento de imágenes médicas mediante conjuntos neutrosóficos,10,7.445335,9.134363,0.577,0.001,0.422
10.5281/zenodo.17613979,41.0,2025.0,Priorización de Soluciones Tecnológicas para la Transformación Digital del SERCOP mediante AHP-TOPSIS,4,3.5776002,6.580101,0.358,0.025,0.616
10.5281/zenodo.17636297,41.0,2025.0,Implementación de una plataforma ciudadana digital para la gestión de trámites municipales en los cantones de la provincia de Esmeraldas,4,3.0223556,7.241226,0.158,0.195,0.647
10.5281/zenodo.17643966,41.0,2025.0,"Regresión múltiple para optimizar el aprovisionamiento hotelero: modelo con enfoque normativo, sostenible y digital",18,4.2811513,7.2612267,0.759,0.186,0.055
10.5281/zenodo.17666223,41.0,2025.0,Modelo de gobernanza digital basado en métodos multicriterio AHP-TOPSIS: una estrategia para optimizar la eficiencia administrativa en el GAD Municipal de San Pedro de Pelileo,4,3.02433,7.159051,0.168,0.091,0.741
10.5281/zenodo.17666731,41.0,2025.0,Priorización de Proyectos de Transformación Digital en el GAD Latacunga: Un Modelo Híbrido AHP-TOPSIS Basado en Inteligencia Colectiva,4,3.0599494,7.1725636,0.198,0.065,0.737
10.5281/zenodo.17694557,41.0,2025.0,"Aplicación de estrategias de gestión documental electrónica con técnicas multicriterio para historias clínicas del Centro de Salud Santa Rosa, Ambato",1,6.8839965,8.723234,0.433,0.052,0.515
10.5281/zenodo.17797086,41.0,2025.0,Aplicaciones de la Lógica y Conjuntos Neurotróficos en el Diagnóstico Médico,10,7.4892473,8.990758,0.741,0.001,0.258
10.5281/zenodo.17874364,41.0,2025.0,Plitogenia y Filosofías Indígenas Latinoamericanas: Una Exploración Comparativa,7,2.5828207,10.167472,0.569,0.0,0.431
10.5281/zenodo.17970201,41.0,2025.0,Uso De Un Enfoque Híbrido Montecarlo-Neutrosófico Para Reducir Los Tiempos De Espera En La Atención Médica Rural,1,6.7090683,8.384336,0.889,0.0,0.111
10.5281/zenodo.18041589,41.0,2025.0,Mejora de Procesos Organizacionales bajo Indeterminación: Un Modelo Neutrosófico de Diagnóstico y Optimización basado en Causalidad Parcial,16,2.4639978,7.927692,0.694,0.0,0.306
10.5281/zenodo.18041986,41.0,2025.0,Modelado predictivo de la empleabilidad digital en Ecuador con datos de empleo 2022-2025,4,3.8407502,6.6545305,0.491,0.026,0.483
10.5281/zenodo.18193776,41.0,2025.0,Sistema de recomendación neutrosófico multicriterio para personalización de cursos en entornos e-learning,2,3.30326,9.35789,0.705,0.0,0.295
10.5281/zenodo.18209831,41.0,2025.0,Un marco AHP-TOPSIS neutrosófico para la selección de estrategias de ciberseguridad en infraestructuras en la nube: un enfoque de toma de decisiones con múltiples criterios,16,3.1635685,8.351493,0.402,0.206,0.392
10.5281/zenodo.18209841,41.0,2025.0,Selección de Herramientas de Business Intelligence mediante AHP-TOPSIS Neutrosófico con Cadena de Expertos basada en Modelos de Lenguaje de Gran Escala,16,2.3176703,8.419121,0.538,0.0,0.462
10.5281/zenodo.18215326,42.0,2026.0,Enhanced Concepts and Methods for Representing Real-Life Logical Correctness in Fuzzy Frameworks,7,1.7508049,9.596172,0.286,0.0,0.714
10.5281/zenodo.18215326,42.0,2026.0,Enhanced Concepts and Methods for Representing Real-Life Logical Correctness in Fuzzy Frameworks,7,1.7270793,9.606753,0.267,0.0,0.733
10.5281/zenodo.18215326,42.0,2026.0,Enhanced Concepts and Methods for Representing Real-Life Logical Correctness in Fuzzy Frameworks,7,1.7636435,9.557318,0.275,0.0,0.725
10.5281/zenodo.18217066,42.0,2026.0,Sistema IOT Basado En Técnicas De Visión Artificial Para La Prevención De Accidentes En Piscinas,16,2.6433792,7.892002,0.752,0.0,0.248
10.5281/zenodo.18227662,42.0,2026.0,Sistema de Selección de Estrategias de Recuperación ante Desastres (SS‑ERD): AHP-TOPSIS y SVNS con Cadena de Expertos para Continuidad del Negocio,18,4.515438,7.7746773,0.58,0.293,0.128
10.5281/zenodo.18227671,42.0,2026.0,"MultiTree-Soft, PseudoTree-Soft Set, HyperTree-Soft, and Tree-to-Tree-Soft Set",7,1.8357147,9.633985,0.406,0.0,0.594
10.5281/zenodo.18276658,42.0,2026.0,Análisis Neutrosófico Fuzzy-Set QCA del Impacto de la Inteligencia Artificial Generativa en el Desempeño Académico de Estudiantes de Programación: Una Perspectiva Epistémica Basada en Datos,2,3.0446994,9.389209,0.408,0.06,0.532
10.5281/zenodo.18276679,42.0,2026.0,Análisis predictivo de salarios de desarrolladores latinoamericanos con encuesta Stack Overflow 2025,4,3.8910801,6.8530335,0.755,0.009,0.237
10.5281/zenodo.18276695,42.0,2026.0,Inteligencia de negocios para optimizar el desempeño de asesores educativos en educación superior privada,19,4.3432374,8.568304,0.805,0.0,0.195
10.5281/zenodo.18294361,42.0,2026.0,"Framework Neutrosófico N-AHP-N-TOPSIS asistido por LLMs para la Selección de Plataformas Cloud y Prácticas DevOps en Aseguradoras del Ecuador: Modelo, Caso de Estudio, Sensibilidad y Reproducibilidad",16,3.1933565,8.191526,0.4,0.059,0.54
10.5281/zenodo.18294378,42.0,2026.0,Selección Neutrosófica AHP-TOPSIS de Proveedores Tecnológicos en Seguridad Informática para una Institución Financiera,16,3.068475,8.331293,0.546,0.051,0.403
10.5281/zenodo.18307265,42.0,2026.0,Neutrosophic Analysis of Competing Hypotheses (NACH): A Novel Framework for Complex Causal Modeling with Applications to Climate Change and Urban Violence,7,2.7265568,9.490063,0.301,0.229,0.47
10.5281/zenodo.18330231,42.0,2026.0,La inteligencia artificial como herramienta tecnodidáctica para mejorar la producción de textos escritos en los estudiantes de octavo año de básica superior,14,4.1096873,9.898485,0.669,0.001,0.33
10.5281/zenodo.18331786,42.0,2026.0,Modelo Predictivo Neutrosófico-Logístico para la Identificación de Alteraciones Visuales optométricas en Contextos de Alta Incertidumbre Clínica,10,7.6157365,8.6833315,0.786,0.044,0.17
10.5281/zenodo.18344126,42.0,2026.0,"Las curvas, superficies y geometrías de Smarandache como marcos en geometría diferencial y matemáticas fundamentales",7,2.012529,9.928342,0.775,0.0,0.225
10.5281/zenodo.18354703,42.0,2026.0,Framework Neutrosófico AHP-TOPSIS asistido por una Cadena de Expertos para la toma de decisiones estratégicas de Transformación Digital en Instituciones de Educación Superior,2,3.2101567,9.167508,0.798,0.0,0.202
10.5281/zenodo.18905639,42.0,2026.0,Detección Y Prevención De Vínculos Indebidos Entre Proveedores Y Funcionarios Evaluadores En Los Procesos De Contratación Pública Del Ecuador,17,3.6565297,6.0798826,0.221,0.112,0.667
10.5281/zenodo.18905720,42.0,2026.0,"Análisis de viabilidad financiera de proyectos innovadores de diversificación productiva en comunidades rurales de Jipijapa, Manabí, mediante NAHP",4,4.3236547,6.6522865,0.164,0.496,0.34
10.5281/zenodo.18932284,42.0,2026.0,Arquitectura institucional para optimizar planificación de adquisiciones públicas en el GAD Salcedo,4,3.319631,7.2836123,0.481,0.002,0.517
10.5281/zenodo.18932300,42.0,2026.0,"Evaluación de la eficiencia del Plan Anual de Contratación en el Gobierno Autónomo Descentralizado de Salcedo, Cotopaxi",4,3.3826513,6.835786,0.499,0.0,0.501
10.5281/zenodo.18932322,42.0,2026.0,Impacto de los Agentes de Inteligencia Artificial en las Aplicaciones del Siglo XXI y su Influencia en el Desempeño y la Utilidad,16,2.8609593,8.077912,0.857,0.0,0.143
10.5281/zenodo.18991384,42.0,2026.0,"Análisis del Cumplimiento de Obligaciones Contables en Negocios Populares: Evidencia Empírica de la Parroquia San Lorenzo, Jipijapa",17,3.7231727,6.101347,0.278,0.071,0.651
10.5281/zenodo.18991653,42.0,2026.0,Percepción de la Programación Financiera y su Influencia en la Sostenibilidad Económica de GAD Parroquiales: Caso La Unión,4,3.4932892,7.2378163,0.755,0.0,0.245
10.5281/zenodo.19075590,42.0,2026.0,Formulación y Validación de Hipótesis Plitogénicas Neutrosóficas para la Predicción de Eficiencia en Subasta Inversa Electrónica tras Reformas Ley Contratación Pública Ecuador,4,3.6546693,6.632584,0.458,0.011,0.531
10.5281/zenodo.19078554,42.0,2026.0,Sistema de Selección de Estrategias de Recuperación ante Desastres (SS‑ERD): AHP-TOPSIS y SVNS con Cadena de Expertos para Continuidad del Negocio,18,4.4903584,7.749656,0.615,0.237,0.148
10.5281/zenodo.19078832,42.0,2026.0,Marco Neutrosófico AHP-TOPSIS Para El Diseño De Estrategias De Ciberdefensa Empresarial Basadas En Controles Críticos De La ISO/IEC 27001: Un Enfoque De Cadena De Expertos,16,3.2233706,8.432406,0.29,0.465,0.245
10.5281/zenodo.19080256,42.0,2026.0,Selección Neutrosófica de Modelos de Lenguaje (LLM) para la Automatización de Centros de Operaciones de Seguridad (SOC),16,2.639875,8.152777,0.994,0.0,0.006
10.5281/zenodo.19080474,42.0,2026.0,Selección de un Modelo de Gobernanza de Datos Presupuestarios mediante los Métodos AHP y TOPSIS. Caso del GAD Municipal de Francisco de Orellana,4,3.3226635,7.1379595,0.539,0.0,0.46
10.5281/zenodo.2139584,4.0,2018.0,Computaci�n neutros�fica mediante Sympy,7,2.4161353,10.017903,0.891,0.0,0.109
10.5281/zenodo.2140337,4.0,2018.0,Empleo de Neutrosof�a en las concepciones relacionadas con la protecci�n integral del derecho a la vida mediante un modelo de recomendaci�n,6,5.765244,5.572298,0.965,0.002,0.033
10.5281/zenodo.2140533,4.0,2018.0,"Modelo de recomendaci�n para el perfeccionamiento de los consentimientos del procedimiento arbitral CIADI en Bolivia, Ecuador y Venezuela mediante neutrosof�a",15,4.3509254,5.36459,0.668,0.39,0.0
10.5281/zenodo.2140695,4.0,2018.0,Modelo neutros�fico para apoyar la toma de decisiones de los tratamientos m�dicos con aguas termales,21,5.5779886,6.771576,0.512,0.001,0.487
10.5281/zenodo.2140877,4.0,2018.0,"Operadores con conjunto neutros�ficos de valor �nico Oversets, Undersets y Off-set",7,2.3778663,10.176076,0.734,0.0,0.266
10.5281/zenodo.2140981,4.0,2018.0,"Uso de la t�cnica de IADOV neutros�fica para diagnosticar el estado real de la participaci�n ciudadana y control social, ejercida por los j�venes en Ecuador",23,5.7375956,3.2768445,0.596,0.5,0.0
10.5281/zenodo.2576149,5.0,2019.0,Ampliaci�n de la t�cnica de PESTEL al entorno neutros�fico para apoyar la toma de decisiones en la gesti�n empresarial,2,5.2373447,7.6771293,0.0,0.0,1.0
10.5281/zenodo.2576153,5.0,2019.0,An�lisis de PESTEL con mapas cognitivos neutros�ficos para determinar los factores que inciden en la sostenibilidad agro-pecuaria. Caso de estudio llanura Sur � Oriental de la provincia de Pinar del R�o,2,2.9608362,9.402818,0.307,0.226,0.467
10.5281/zenodo.2576157,5.0,2019.0,Hip�tesis Neutros�fica para demostrar el empleo de programas didacticos en el aprendizaje de las matem�ticas,2,3.5753891,9.663083,0.29,0.319,0.391
10.5281/zenodo.2576161,5.0,2019.0,Iadov Neutrosofico para medir la satisfacci�n de los docentes con la aplicaci�n del Solver de excel en la programaci�n lineal,2,3.692576,9.555748,0.371,0.388,0.241
10.5281/zenodo.2576163,5.0,2019.0,Mapa cognitivo neutros�fico para el apoyo al diagn�stico de enfermedades renales,10,7.495159,9.106167,0.667,0.0,0.333
10.5281/zenodo.2576166,5.0,2019.0,Uso de la neutrosof�a para el an�lisis de las pol�ticas p�blicas en el sector salud y niveles de pobreza en Ecuador,21,4.645198,6.506175,0.287,0.366,0.348
10.5281/zenodo.2636721,6.0,2019.0,Empleo de Neutrosofia para recomendar aspectos a tener en cuenta para caracterizar la actividad investigativa escolar y la educacion ambiental en la educacion primaria,14,4.5577455,9.367696,0.652,0.006,0.342
10.5281/zenodo.2636726,6.0,2019.0,Mapa cognitivo neutrosófico para análisis de medidas de mitigación ante el cambio climático para la consolidación de emprendimientos cleantech vinculados a la gestión de residuos,4,3.9592566,7.3768344,0.668,0.231,0.101
10.5281/zenodo.2636735,6.0,2019.0,Modelo neutrosofico para el analisis de capital tecno empresarial en diseno de politicas para el cumplimiento de la tercera mision de las Instituciones de Educacion Superior,4,3.6701958,7.565589,0.476,0.043,0.481
10.5281/zenodo.2636742,6.0,2019.0,Hipotesis neutrosofica para demostrar el empleo de programas didacticos en el aprendizaje de las matematicas,14,3.9318836,9.869944,0.463,0.03,0.507
10.5281/zenodo.2636750,6.0,2019.0,Mapa cognitivo neutrosófico para prevención de leptospirosis a partir de gestión de los profesionales de la enfermería,1,6.9679313,8.141704,0.899,0.027,0.074
10.5281/zenodo.2636758,6.0,2019.0,Empleo de la neutrosofia para predecir la promocion de los estudiantes de la carrera de ingenieria informatica,14,4.159136,9.391169,0.675,0.037,0.287
10.5281/zenodo.3097986,7.0,2019.0,Soporte de decisi�n multicriterio para el mantenimiento de equipos m�dicos en un entorno neutros�fico ling��stico heterog�neo,1,6.9668894,8.615049,0.56,0.036,0.404
10.5281/zenodo.3228466,7.0,2019.0,Generaci�n Millennial: Atendiendo a las caracter�sticas generacionales en la ense�anza � aprendizaje de las Ciencias M�dicas desde la neutrosof�a,8,5.463277,9.196934,0.998,0.0,0.002
10.5281/zenodo.3228468,7.0,2019.0,An�lisis neutros�fico de los antecedentes que sustentan la participaci�n comunitaria del profesional de enfermer�a para la promoci�n y prevenci�n de la leptospirosis,1,6.839338,8.256701,0.996,0.0,0.004
10.5281/zenodo.3228473,7.0,2019.0,An�lisis neutros�fico de las competencias para la formaci�n de habilidades comunicativas en profesionales de la salud,1,6.769896,8.279551,0.985,0.0,0.015
10.5281/zenodo.3474439,10.0,2019.0,An�lisis neutros�fico a la pedagog�a como una dimensi�n del pensamiento Filos�fico-Humanista de Jos� C. Cant�n Navarro,19,4.4307537,8.341869,0.92,0.0,0.08
10.5281/zenodo.3474439,9.0,2019.0,Clima organizacional: aspectos te�ricos y propuesta de un modelo en el marco de la complejidad desde un an�lisis neutros�fico,19,4.4876175,8.391373,0.845,0.0,0.155
10.5281/zenodo.3474448,11.0,2020.0,Metodolog�a para la determinaci�n de oportunidades en la aplicaci�n de pruebas de Software Microsoft Solutions Framework mediante n�meros neutros�ficos,16,2.2279632,8.436577,0.409,0.0,0.591
10.5281/zenodo.3474448,10.0,2019.0,An�lisis neutros�fico de la cultura �tica profesional en la formaci�n inicial del estudiante de Marxismo Leninismo e Historia: un acercamiento te�rico y metodol�gico,16,2.2589264,8.4466095,0.44,0.0,0.56
10.5281/zenodo.3474448,10.0,2019.0,An�lisis Neutros�fico de la gesti�n de la calidad en la educaci�n en Ecuador,16,2.2431886,8.4434395,0.423,0.0,0.577
10.5281/zenodo.3474448,9.0,2019.0,Clima organizacional: aspectos te�ricos y propuesta de un modelo en el marco de la complejidad desde un an�lisis neutros�fico,16,2.220188,8.428408,0.405,0.0,0.595
10.5281/zenodo.3474450,10.0,2019.0,An�lisis neutros�fico para el diagn�stico de la hipertensi�n arterial a partir de un sistema experto basado en casos,14,5.115782,9.532618,0.138,0.5,0.362
10.5281/zenodo.3474450,9.0,2019.0,Mapa cognitivo neutros�ficopara analizar la contaminaci�n sonora y su relaci�n con el aprendizaje de los estudiantes,14,5.178036,9.484666,0.094,0.5,0.406
10.5281/zenodo.3474456,9.0,2019.0,Ontolog�a neutros�fica en la Web Sem�ntica para disminuir la incertidumbre en la gesti�n de la informaci�n de los repositorios digitales,16,2.9039435,8.537062,0.544,0.105,0.352
10.5281/zenodo.3474488,9.0,2019.0,An�lisis neutros�fico de la propuesta te�rica metodol�gica para la formaci�n de grupos gestores de proyectos socio-culturales,19,3.4152772,9.920286,0.0,0.0,1.0
10.5281/zenodo.3558988,11.0,2020.0,M�todo para medir la formaci�n de competencias pedag�gicas mediante n�meros neutros�ficos de valor �nico,14,3.9828148,9.963687,0.454,0.008,0.539
10.5281/zenodo.3558988,10.0,2019.0,K- Means Neutros�fico para la segmentaci�n de mercado,14,3.9448893,10.000272,0.379,0.013,0.608
10.5281/zenodo.3559000,11.0,2020.0,An�lisis neutros�fico de las perspectivas de los sistemas HMI como expresi�n de una nueva ergonom�a,14,3.8690407,10.297665,0.113,0.019,0.868
10.5281/zenodo.3559000,11.0,2020.0,"M�todo para el control de choferes de la Cooperativa de Taxis en Babahoyo mediante el reconocimiento facial, con el empleo de n�meros nesutros�ficos de valor �nico",14,3.8443584,10.306979,0.1,0.025,0.876
